Date,MDY,QQQ,IEFA,VEA,ADRE,TLT,PHB,VCSH,SLV,DBB,DBO,GLD,,BH returns,BH cumprod
11/06/2012,-0.018788442,-0.016860136,0,-0.009017773,-0.010388523,0.004552256,-0.002710047,0.000505584,0.001441474,-0.001102001,-0.032550544,0.00407164,,-0.006737209,1.478080966
12/06/2012,0.010087756,0.012134002,0,0.017526054,0.018784907,-0.009142578,0.005435137,-0.002908901,0.011874772,0.00330954,0.020868823,0.007080369,,0.007920823,1.489788584
13/06/2012,-0.013396025,-0.006873313,0,-0.007618644,-0.004609812,0.009869169,-0.003783763,0.000760958,-0.003911828,-0.009895653,-0.008343731,0.004218256,,-0.003632032,1.484377624
14/06/2012,0.006485678,0.003701905,0,0.005340482,0.002179541,-0.001271453,0.004340669,-0.000126167,-0.006783311,0.009994556,0.0122002,0.004009705,,0.003339317,1.489334432
15/06/2012,0.010329901,0.012424125,0,0.015604478,0.012571089,0.005568689,0.00282106,0.00101453,-0.000359462,0.005497452,0.00166252,0.0005705,,0.005642074,1.497737366
18/06/2012,0.008131618,0.009366558,0,-0.002288528,0.008403548,0.005380285,-0.001081785,0.000886181,0.002157547,-0.007654419,-0.011618163,0.000570174,,0.001021085,1.499266683
19/06/2012,0.010437962,0.010380493,0,0.015727645,0.022311868,-0.013062552,0.005416812,0.001138307,-0.008252653,0.006060569,0.013014226,-0.004875508,,0.004858097,1.506550267
20/06/2012,-0.000704219,0.000778815,0,0.007096799,-0.002629385,0.004943084,0.002155331,-0.00075853,-0.013748161,-0.018072178,-0.025694145,-0.007571917,,-0.004517042,1.499745115
21/06/2012,-0.026196659,-0.024887526,0,-0.026265481,-0.036119382,0.00531557,-0.003763019,0.000254379,-0.041819493,-0.021193707,-0.029349261,-0.025325363,,-0.019112495,1.471081244
22/06/2012,0.004524,0.010527929,0,0.009868591,-0.000820558,-0.013337385,0.005935741,0.000504598,0.001148498,0.005698043,0.0148993,0.004078379,,0.003585595,1.476355945
25/06/2012,-0.01795381,-0.019258041,0,-0.022801238,-0.021078242,0.014557865,-0.002145771,-0.0001258,0.021414894,0.001699828,-0.00604494,0.007337494,,-0.003699814,1.470893703
26/06/2012,0.006725865,0.006277315,0,0.005666461,0.006151756,-0.003941601,-0.001612944,0,-0.015350051,-0.013009121,0.003040809,-0.007414148,,-0.001122138,1.469243157
27/06/2012,0.009960321,0.006077813,0,0.009612166,0.005002844,0.001582512,0.006462277,0.000631546,-0.006463881,0.003438508,0.009527905,0.00137601,,0.003934002,1.475023163
28/06/2012,0.003006932,-0.011128679,0,0.000984641,-0.004424828,0.002449706,-0.001605022,0.000379494,-0.019135094,-0.001142279,-0.015443854,-0.01164692,,-0.004808825,1.467930034
29/06/2012,0.02703999,0.031511275,0,0.035422051,0.043611099,-0.013007205,0.00375061,0.001366297,0.039797132,0.046312055,0.070152354,0.027408138,,0.02611365,1.506263044
02/07/2012,0.00694707,0.002961327,0,0.006968252,0.006388241,0.010317739,0.002669634,-0.000126417,0.003001873,-0.007650236,-0.015879453,-0.000644411,,0.001246135,1.508140051
03/07/2012,0.011478702,0.00839177,0,0.010380621,0.017984253,-0.007684991,0.003195584,0.001263674,0.028432482,0.024779841,0.038477475,0.015281517,,0.012665077,1.527240761
05/07/2012,0.000171818,0.000616138,0,-0.015255236,-0.009352529,0.005109679,0.001060884,0.001766695,-0.02218991,-0.020419195,-0.006772909,-0.011304547,,-0.006380759,1.517495806
06/07/2012,-0.011518276,-0.012474729,0,-0.010749232,-0.01573586,0.009293569,-0.001590479,0.000252102,-0.021577379,-0.018650609,-0.027677541,-0.012654073,,-0.010256875,1.50193104
09/07/2012,-0.003536616,-0.001871592,0,-0.001917545,-0.005595261,0.008814846,0.001062289,0.000126079,0.009125539,0.010620494,0.016501667,0.002146813,,0.002956393,1.506371338
10/07/2012,-0.011170526,-0.009843841,0,-0.008004982,-0.011522425,0.002028191,-0.001061162,0,-0.018085962,-0.0127212,-0.01420451,-0.012269537,,-0.008071329,1.494212919
11/07/2012,-0.00300076,-0.005522905,0,0.004196198,0.002439781,0.001246088,0.003186639,0.000502698,0.007290888,0.003361344,0.021407951,0.005520944,,0.003385739,1.499271933
12/07/2012,-0.003599759,-0.009362364,0,-0.011250538,-0.014061766,0.007076008,-0.001588563,0.000630239,0.003809538,-0.002233425,-0.001612183,-0.00261461,,-0.002900618,1.494923118
13/07/2012,0.015813416,0.015216743,0,0.014629471,0.016730745,-0.002625184,0.000266583,0.001257713,0.003415566,0.014549485,0.01291877,0.01015796,,0.008527605,1.507671232
16/07/2012,-0.006121967,-0.002839737,0,-0.000320271,-0.003237203,0.004644666,-0.002662289,0.00037687,0.001891045,0.005515755,0.014348352,0.00045418,,0.001004117,1.50918511
17/07/2012,0.006042402,0.005221653,0,0.003525612,0.008389839,-0.007859257,0.003736832,0.000125238,-0.000755019,-0.00767972,0.003143437,-0.004798687,,0.000757694,1.510328611
18/07/2012,0.006764368,0.013536687,0,0.007345782,0.003757541,0.000543616,0.00106392,0.001256278,-0.001888902,0.000552937,0.004308643,-0.002736679,,0.002875349,1.514671333
19/07/2012,0.000521389,0.011026587,0,0.008243553,0.006684507,-0.002561959,0.001063476,-0.000126018,0,0.01602195,0.017550767,0.00215617,,0.005048369,1.522317953
20/07/2012,-0.009262693,-0.013210422,0,-0.022012517,-0.011952281,0.012218694,-0.002124007,-0.001379285,0.002270987,-0.02773246,-0.008432399,0.001890685,,-0.006643808,1.512203964
23/07/2012,-0.013380536,-0.012141811,0,-0.020900453,-0.019892672,0.005612838,0.000532533,-0.000879698,-0.010196392,-0.015100559,-0.03092388,-0.004164765,,-0.010119616,1.49690104
24/07/2012,-0.014687599,-0.007879174,0,-0.011493964,-0.004662152,0.007875041,-0.003720939,0,0.000381543,-0.00283937,0.004786626,0.003202022,,-0.002419831,1.493278793
25/07/2012,0.002103736,-0.006670765,0,0.005979803,0.001377533,0.002579547,-0.000534237,0.001131499,0.011823089,0.003416968,0.005160769,0.01400465,,0.003364383,1.498302755
26/07/2012,0.01487535,0.013271505,0,0.030383226,0.024490548,-0.009156105,0.004804728,0.000753242,0.006784711,0.002837534,0.005134273,0.007066269,,0.008437107,1.510944095
27/07/2012,0.020803328,0.023670764,0,0.022115124,0.030083486,-0.018861426,0.003719878,0.000376576,0.009359791,0.016411959,0.006679765,0.004911584,,0.009939236,1.525961725
30/07/2012,-0.002547071,-0.000771057,0,-0.002508432,-0.004693672,0.007471269,-0.000529312,0.000878306,0.014836852,0,-0.005464513,-0.000698239,,0.000497844,1.526721416
31/07/2012,-0.0059207,-0.000308596,0,-0.00502989,-0.007597634,0.002008896,-0.00106002,0.000891699,-0.008771921,-0.004454306,-0.019230768,-0.005970827,,-0.004620339,1.519667446
01/08/2012,-0.010510204,-0.002931886,0,0.000631966,0.002111863,-0.00499872,0.004242372,0.000626796,-0.021386427,-0.021811968,0.014005646,-0.008626788,,-0.004053946,1.513506796
02/08/2012,-0.004780022,-0.003559899,0,-0.013893406,-0.00974683,0.005668718,-0.000527687,0.000250157,-0.008666219,-0.012006858,-0.020126285,-0.006510213,,-0.006158212,1.504186301
03/08/2012,0.019329738,0.01894961,0,0.033621426,0.020750298,-0.016137601,0.002640965,0,0.024705421,0.017939735,0.040273862,0.00921299,,0.01427387,1.525656861
06/08/2012,0.005235635,0.007622463,0,0.00619584,0.006775689,0.000392269,0.002107434,-0.000250095,0.005563855,0.009096113,0.012775803,0.004821601,,0.005028051,1.533327941
07/08/2012,0.010300253,0.008320874,0,0.008928703,0.002330009,-0.012866,-0.002103002,0,0.005901875,0.00901412,0.010703428,-0.000127986,,0.003366856,1.538490435
08/08/2012,0.000801499,-0.000450279,0,0.000305104,0.006456749,-0.005324213,0.000526651,-0.000626404,-0.00220027,-0.001675152,0.00075636,0.001279735,,-1.25184E-05,1.538471176
09/08/2012,0.001888773,0.003001886,0,-0.000610181,0.004619118,-0.000719248,0.002633226,-0.000376839,0.002940163,-0.000559211,0.001889693,0.003259265,,0.00149722,1.540774607
10/08/2012,0.000171042,0.000598781,0,0.00183174,0.007151682,0.0050369,-0.002100868,-0.000502007,-0.001099329,-0.007834321,-0.000377181,0.001210186,,0.000340552,1.541299321
13/08/2012,-0.001484545,0.002392813,0,-0.00457062,-0.009383574,-0.001670884,0,0.001632341,-0.012472493,-0.011844329,-0.002264164,-0.007570857,,-0.003936359,1.535232213
14/08/2012,-0.001544071,0.000447918,0,0.002142824,-0.003072577,-0.013546403,0.002105291,-0.001128241,0.001485847,-0.001141627,0.00491671,-0.005513178,,-0.001237292,1.533332682
15/08/2012,0.00704607,0.00253548,0,-0.003359856,0.000257205,-0.014056408,-0.003164863,0.000125502,0.000370928,-0.006857142,0.004892802,0.003223103,,-0.000748932,1.532184321
16/08/2012,0.008760632,0.011900864,0,0.011339441,0.004364169,-0.008520736,0.001587682,-0.001254384,0.014831351,0.004602953,0.005617974,0.005975664,,0.004933801,1.539743813
17/08/2012,0.004342031,0.004410491,0,0.003333068,-0.002300644,0.004875105,0,0.000627741,-0.005115137,0.004009314,0.00744876,0.001021996,,0.001887727,1.542650429
20/08/2012,-0.002976049,0.001463872,0,-0.003321995,-0.000255828,0.002056325,0.002112875,0.001506777,0.02644147,-0.007415894,0.000369652,0.003445593,,0.001952233,1.545662043
21/08/2012,0.001182803,-0.003946198,0,0.005757283,-0.007945,0.004431692,0.00052735,0.00112862,0.015026836,0.012643713,0.004065101,0.009983514,,0.003571309,1.55118208
22/08/2012,-0.00208126,0.004108191,0,-0.001205208,-0.000258064,0.016504561,-0.00158114,0.001627336,0.019386649,0.013620882,0.004784681,0.010766174,,0.005472733,1.559671286
23/08/2012,-0.006594548,-0.008182888,0,-0.005429627,-0.00904395,0.004179627,0.001055738,-0.000250418,0.02351315,0.00167962,-0.010622665,0.008409158,,-0.000107233,1.559504037
24/08/2012,0.00260992,0.006188047,0,-0.001213408,-0.001564701,-0.000960764,0.002635921,0.00025048,0.004729709,0.012297518,-0.005553568,0.000494174,,0.001659444,1.562091947
27/08/2012,-0.000283174,0.001610511,0,0.001214882,-0.005484082,0.005849187,0.001051251,0.000749593,0,-0.000552217,0.000744606,-0.003766133,,9.45354E-05,1.56223962
28/08/2012,0.004245582,0,0,-0.001213408,-0.000787805,0.002389701,-0.000524886,-0.000249283,0.00638872,-0.006629942,0.002604292,0.001735243,,0.000663185,1.563275673
29/08/2012,0.000676312,0,0,-0.002733069,-0.00762184,-0.004370891,-0.001051449,0.000624369,-0.006014043,-0.010567222,-0.005194908,-0.006495936,,-0.00356239,1.557706676
30/08/2012,-0.007322575,-0.010087762,0,-0.014007251,-0.008209554,0.005188032,0.000526466,0.000374908,-0.01042015,-0.002248491,-0.001118955,-0.000435843,,-0.003980098,1.551506851
31/08/2012,0.006298855,0.006646151,0,0.009573512,0.006408522,0.014133905,0.002628615,0.001562972,0.04585599,0.006197256,0.016430121,0.023050068,,0.011565497,1.569450799
04/09/2012,0.009417251,-0.001026759,0,-0.006117653,-0.010082261,-0.001004536,0,-0.000873133,0.018512494,0.013997794,-0.005878066,0.001583209,,0.001544028,1.571874075
05/09/2012,-0.001619876,-0.001028369,0,-0.002154695,0.000268315,-0.004712273,0.00052436,-0.000625918,-0.002869903,0.012700017,0.000369588,-0.001033549,,-1.51919E-05,1.571850195
06/09/2012,0.019584619,0.022199465,0,0.024676253,0.022775534,-0.016650829,0.00052416,-0.000124481,0.012791801,0.001635876,-0.007018845,0.003529924,,0.006993623,1.582843123
07/09/2012,0.00521381,-0.001437853,0,0.014750092,0.018863288,-0.004654634,0.003142788,0.001625436,0.030628333,0.032117432,0.014881041,0.021529523,,0.011388271,1.60086897
10/09/2012,-0.004040535,-0.012818919,0,-0.008009567,-0.011571184,0.00241875,-0.000522244,0.000500132,-0.010722993,0.016350244,0.00073307,-0.006827411,,-0.002875888,1.59626505
11/09/2012,0.000658175,-0.001605311,0,0.011662676,0.012747315,-0.006273932,0.004702427,0.000249764,0.003716288,0.00311375,0.004029292,0.003646366,,0.003053901,1.601139885
12/09/2012,0.0052041,0.002923222,0,0.005320488,0.003082172,-0.012464039,0.004159975,-0.000374965,-0.006170958,0.001551991,-0.000729665,0.000119144,,0.000218456,1.601489663
13/09/2012,0.009919001,0.013550847,0,0.017053986,0.023559548,-0.003934512,0.004143555,0.001123191,0.043464811,0.018594935,0.006206646,0.020188181,,0.012822516,1.622024789
14/09/2012,0.011008685,0.008913138,0,0.008962302,0.013760118,-0.026577654,-0.001242556,0.000997941,-0.000297594,0.026876331,0.009434018,0.002860344,,0.004557923,1.629417853
17/09/2012,-0.009874642,0.000427211,0,-0.005730557,-0.006910232,0.012003103,-0.00207402,0.000373369,-0.018154667,-0.021234596,-0.026959075,-0.008149064,,-0.007190264,1.617701908
18/09/2012,-0.00690045,0.000854596,0,-0.003170303,-0.000993594,0.005011736,0.000519786,0.000497992,0.021824716,0.01110003,-0.005910564,0.007746522,,0.002548372,1.621824414
19/09/2012,0.002442842,0.001850272,0,0.002312857,0.000746083,0.006565665,0.000518777,-0.000373514,-0.004153052,0.004490918,-0.039390574,0.000116494,,-0.002072769,1.618462746
20/09/2012,-0.006877012,-0.000994447,0,-0.006345266,-0.008699645,0.002477544,-0.002075583,0,0.000297949,-0.010928992,0.013926505,-0.001572169,,-0.001732593,1.615658609
21/09/2012,-0.001360847,0.000285016,0,0.001741048,7.54312E-05,0.001153224,0.000520179,0.000249849,-0.002978031,0,0.001526144,0.002857675,,0.000339141,1.616206545
24/09/2012,-5.47156E-05,-0.005844173,0,-0.002394525,-0.002018666,0.007815427,-0.000519908,0.000622051,-0.016427695,-0.009040682,-0.01066673,-0.005291949,,-0.003651797,1.610304486
25/09/2012,-0.015268184,-0.014052515,0,-0.007705995,-0.013906136,0.009877633,-0.003120405,-0.000124286,-0.007591861,0.005575332,-0.008856388,-0.001636941,,-0.004734145,1.602681071
26/09/2012,-0.007613828,-0.008144076,0,-0.010155568,-0.002820833,0.010751054,-0.007302771,-0.000249191,0.005813911,-0.012096871,-0.009323988,-0.005621635,,-0.003896983,1.59643545
27/09/2012,0.011815941,0.013782993,0,0.01146677,0.015685365,-0.00711751,0.005254136,0.00087115,0.021600332,0.009183773,0.023529474,0.014898998,,0.010080952,1.612529039
28/09/2012,-0.004206369,-0.008244316,0,-0.019093116,-0.007341777,0.000563306,-0.003658129,0.000360791,-0.002978031,0.001010989,0.000383106,-0.0026111,,-0.003817887,1.606372585
01/10/2012,-0.005279932,-0.001458233,0,0.007907318,0.007905851,0.003711464,0,0.001244615,0.005077718,0.006060705,0.004595892,0.002327034,,0.002674369,1.610668618
02/10/2012,0.005196607,0.002920847,0,0.003620947,-0.000505775,-0.001366514,-0.000525042,0.000746498,-0.004457697,-0.001004082,-0.004956074,-0.001102717,,-0.000119417,1.610476277
03/10/2012,-0.000222605,0.006407443,0,-0.003908412,-0.008101475,0.000321651,0.002099777,0.000372384,0.000298457,-0.011055209,-0.040230009,0.001801264,,-0.004351394,1.60346846
04/10/2012,0.009285159,0.003472668,0,0.011168136,0.00867781,-0.012470769,0.004714226,0,0.012533632,0.006605623,0.037525019,0.006960135,,0.007372636,1.61529025
05/10/2012,0,-0.005335086,0,0.002089775,-0.001770628,-0.012954252,0,0.000124356,-0.014146759,-0.005552618,-0.012697153,-0.005702468,,-0.004662069,1.607759655
08/10/2012,-0.004517249,-0.009133106,0,-0.006553775,-0.002535141,0.008419524,0.000521461,0.000496305,-0.014349762,-0.011167643,-0.003117711,-0.003302005,,-0.003769925,1.601698521
09/10/2012,-0.008853982,-0.015947474,0,-0.014392969,-0.01016515,-0.001801041,-0.002084533,-0.000247384,-0.004246266,-0.011293565,0.026974243,-0.006160985,,-0.004018259,1.595262482
10/10/2012,-0.004913134,-0.005055006,0,-0.003346285,-0.005391299,0.007052088,0.000522203,0.000247446,0.003655161,-0.013499546,-0.006471261,-0.000877298,,-0.002339744,1.591529975
11/10/2012,0.005049689,-0.003138063,0,0.006410471,0.009808343,0.00692129,0.001565866,0.000744615,-0.001517427,0.004210595,0.012260533,0.002809711,,0.003760469,1.597514874
12/10/2012,-0.008206344,-0.000449536,0,0.000303172,-0.003834254,0.002506954,0.001563566,0.000248489,-0.013677834,-0.018343777,-0.007948533,-0.007354715,,-0.004599401,1.590167262
15/10/2012,0.009343761,0.007348794,0,0.008793203,0.008211659,-0.002258496,0.004021969,0.001115639,-0.024345174,-0.003203521,0.000762997,-0.010055225,,-2.20329E-05,1.590132226
16/10/2012,0.010316879,0.014143036,0,0.016832005,0.008398728,-0.01382516,0.002601776,-0.000494897,0.008528126,-0.006427423,0.001906263,0.006355759,,0.004027924,1.596537159
17/10/2012,0.00739571,-0.000587589,0,0.009459117,0.00378628,-0.009263492,0.000519078,0.000123844,0.005950474,0.01293811,0,0.00070827,,0.002585817,1.600665511
18/10/2012,-0.000766701,-0.011603738,0,-0.003221009,-0.000754306,-0.006123382,-0.001037471,-0.000371954,-0.012141949,0.001064361,-0.001902636,-0.004423735,,-0.00344021,1.595158886
19/10/2012,-0.015243968,-0.023926215,0,-0.013513555,-0.009813727,0.013570722,-0.005711355,-0.001115224,-0.019855001,-0.020202086,-0.019062106,-0.010782583,,-0.010471258,1.578455565
22/10/2012,-0.000611948,0.005176481,0,0.00625355,0.005590535,-0.0064069,0.003133173,0.000124247,0.009324727,-0.008138796,-0.010493611,0.003653355,,0.000633734,1.579455886
23/10/2012,-0.007243375,-0.009542652,0,-0.020716201,-0.019206351,0.014302426,-0.002082135,0.000371407,-0.02261864,-0.009299743,-0.028279591,-0.012829748,,-0.00976205,1.564037159
24/10/2012,-0.002806181,-0.003517228,0,0.001208832,0.00386476,-0.009862767,-0.002608117,0.000124537,0.000977796,-0.000552217,-0.010105113,-0.003445518,,-0.002226768,1.560554411
25/10/2012,0.002194775,0,0,0.005734767,0.008470591,-0.00510349,0.003137643,-0.000992895,0.013350758,-0.002209981,0.007758274,0.007036295,,0.003281395,1.565675206
26/10/2012,-0.002863872,0.002915811,0.006520774,-0.001200257,-0.003308987,0.01472782,-0.001042807,0.000745529,-0.001285376,-0.005537243,0,-0.000542173,,0.000760768,1.566866322
31/10/2012,0.003886195,-0.006120724,-0.002089926,-0.001502586,-0.008171519,0.005870408,0.001043895,0.000992556,0.006113273,-0.003897477,0.00324143,0.005424029,,0.00039913,1.567491705
01/11/2012,0.024852369,0.014164863,0.008796009,0.011736668,0.014160283,-0.008187174,0.001042437,0.000123844,-0.001599013,0.016210134,0.008885352,-0.004555503,,0.007135856,1.5786771
02/11/2012,-0.014724934,-0.010627181,-0.007681345,-0.009518201,-0.004822803,-0.000735325,-0.00156188,-4.98592E-05,-0.040679006,-0.013751193,-0.0180144,-0.02089481,,-0.011921745,1.559856514
05/11/2012,0.006166989,0.006597787,-0.002928831,-0.003303304,0.000254892,0.005643783,0,-0.00012442,0.007345553,-0.002231044,0.009376209,0.003874475,,0.002556007,1.563843519
06/11/2012,0.008779703,0.001829654,0.006084662,0.010545235,0.008926115,-0.009434915,0.001043129,-0.003227482,0.027842232,0.012856416,0.026252057,0.018807863,,0.009192056,1.578218456
07/11/2012,-0.020745994,-0.023584987,-0.010218999,-0.01550359,-0.013650108,0.018145719,-0.003647441,0.001743981,-0.005804589,-0.008830165,-0.040141682,0.001142528,,-0.010091277,1.562292216
08/11/2012,-0.014141532,-0.01573916,-0.008006409,-0.00969123,-0.01537674,0.014838983,-0.001046079,0.001243281,0.017839742,0.008352112,0.005330125,0.00900955,,-0.000615613,1.561330448
09/11/2012,0.002437941,0.004274745,-0.004248107,0.000305754,-0.000780932,0.001112581,0,-0.00111809,0.005098845,-0.007178498,0.014681818,-0.001011954,,0.001131175,1.563096587
12/11/2012,-0.001470693,-0.000157726,0,-0.000611242,-0.001302388,0.001666599,-0.00157065,0,-0.005389983,0.011123432,-0.004019237,-0.002204805,,-0.000328058,1.562583801
13/11/2012,-0.000283186,-0.006938057,0,-0.005200495,-0.010433118,0.003328563,-0.001573418,-0.000372645,0.000956289,0.003300438,-0.005246157,-0.002090122,,-0.002045992,1.559386766
14/11/2012,-0.018641352,-0.01174952,-0.007039467,-0.010147524,-0.014233018,0.000947571,-0.002626372,0.000372784,0.007643305,-0.004934209,0.007302194,0.000239337,,-0.004405523,1.552516853
15/11/2012,-0.003925996,-0.003374157,-0.005800268,0.003106295,-0.001604148,-0.001972018,-0.002167378,-0.000620919,-0.003476571,0.004958677,-0.008457442,-0.006282177,,-0.002468008,1.548685228
16/11/2012,0.007187457,0.004352619,0.001296625,-0.000619193,0.002678335,-0.000870099,0.002649179,0.000995588,-0.010149115,-0.007675401,0.009342013,-0.001264323,,0.000660307,1.549707836
19/11/2012,0.020315274,0.02375627,0.018342521,0.021692064,0.015491651,-0.005618468,0.006342544,0.000620452,0.026914456,0.01602195,0.020925517,0.011996565,,0.0147334,1.572540301
20/11/2012,0.003384147,0.000313458,0.002119049,0.001213154,-0.003419456,-0.01002727,-0.000525165,-0.000745252,0.001872118,-0.005981368,-0.016949135,-0.00285933,,-0.002633754,1.568398616
21/11/2012,0.002867061,0.002037494,0.003806585,0.00212064,0.000264014,-0.000562384,0,-0.000248681,0.00560574,-0.008752769,0.004811497,0.001015581,,0.001080398,1.570093111
23/11/2012,0.012051681,0.015172933,0.017063138,0.021462917,0.016358783,-0.000965487,0.003678752,0.000125192,0.021368802,0.016556288,0.007980893,0.012234442,,0.011924028,1.588814945
26/11/2012,-0.00077531,0.004314485,0.000621717,-0.002367352,-0.003894341,0.004750294,-0.00157084,-0.000497774,0.001212884,0.008143321,-0.005938238,-0.001061305,,0.000244795,1.589203879
27/11/2012,-0.002217176,-0.003375453,-0.002691044,-0.005933448,-0.008861183,0.003925986,0.000524264,-0.000869634,-0.002725625,0.002154047,-0.00517729,-0.00424946,,-0.002458001,1.585297613
28/11/2012,0.006499578,0.008620742,0.005603931,0.008057634,0.001840985,-0.001436217,0.00314453,0.001368846,-0.00941395,0,-0.004803793,-0.012803056,,0.000556602,1.586179994
29/11/2012,0.006844103,0.005952659,0.008668821,0.008881086,0.009973535,0.000159452,0.000522716,0.000994025,0.015634646,0.017732398,0.009251746,0.003782585,,0.007366481,1.597864559
30/11/2012,-0.000383965,-0.001669192,0.0020461,0.001467089,-0.002078874,-0.002716757,0.002610519,0.00027317,-0.023241788,0.015311472,0.010362756,-0.00675912,,-0.000398216,1.597228264
03/12/2012,-0.001754833,-0.001975818,-0.002858855,0.001171922,-0.00625004,0.000923018,0.00156288,-0.001243153,0.004944371,0.004680186,0.0023668,0.000481794,,0.000170689,1.597500893
04/12/2012,-0.000659148,-0.000608873,0.006143431,0.002633475,-0.003406912,0.005775831,0,0.000871759,-0.019065216,-0.008281606,-0.004722501,-0.010293184,,-0.002634412,1.593292418
05/12/2012,0.002144119,-0.011123105,0.003664023,0.002043492,0.01314809,-0.000478828,0.000520269,0.00087018,-0.002507835,0.003131523,-0.003163402,-0.001824614,,0.000535326,1.594145349
06/12/2012,0.002029552,0.006471598,-0.000608424,0.00145648,0.00545037,0.002154425,0.003118232,0.000745872,0.003456965,-0.005202844,-0.017453261,0.002315409,,0.000327864,1.594668012
07/12/2012,0.001313866,-0.005970884,0.000202897,0,0.0046458,-0.009235885,0,-0.000496878,0.003131803,0.001569037,-0.003229732,0.00401218,,-0.00033815,1.594128776
10/12/2012,0.00623244,0.00292685,0.002028971,0.000581774,0.006937256,0.00441971,0.002072725,-0.000620879,0.0034343,0.015665793,-0.00526536,0.003875026,,0.00352405,1.599746566
11/12/2012,0.004292422,0.013052389,0.005264196,0.005523345,0.007145016,-0.007600884,-0.001551492,0.000621265,-0.007156178,-0.003084934,0.003257348,-0.00090476,,0.001571478,1.602260532
12/12/2012,-0.001569005,-0.002121682,0.004229702,0.003758131,0.001013187,-0.011610026,0.004143085,-0.00074557,0.014415515,0.008767371,0.007711045,0.000724482,,0.00239302,1.606094773
13/12/2012,-0.006393772,-0.007899668,-0.005014136,-0.00316813,-0.004049358,0.000734004,-0.002578498,-0.000497144,-0.0259499,-0.007157329,-0.008457442,-0.008445491,,-0.006573072,1.595537796
14/12/2012,-0.002018085,-0.009493271,0.004837756,0.003756033,0.006099209,0.00749944,-0.00218089,-0.000123909,-0.011417717,0.001029934,0.00852958,-0.001460061,,0.000421502,1.596210318
17/12/2012,0.009071016,0.013294328,0.00160462,0.004893617,0.000757262,-0.014967737,0.003642542,-0.000124627,0.000962486,-0.002572185,0.001610964,0.001888732,,0.001671751,1.598878784
18/12/2012,0.013755035,0.015255375,0.013485155,0.009166411,0.0095915,-0.010184758,-0.001037053,-0.000622392,-0.017628241,-0.005672891,0.006835546,-0.014351743,,0.001549329,1.601355973
19/12/2012,-0.001655865,-0.004357531,0.004560708,0.002554675,0.005000217,0.003318942,-0.002075311,0.0007475,-0.017618239,-0.003630841,0.014776327,-0.002406215,,-6.54695E-05,1.601251133
20/12/2012,0.006206716,0,0.003750652,0.008749487,0.00497499,0.000165616,0.001559629,-0.000497687,-0.036864848,-0.014055075,0.002361289,-0.012122003,,-0.002980936,1.596477905
21/12/2012,-0.003973402,-0.010517125,-0.00884982,-0.006235904,-0.007820725,0.010915539,-0.002077119,0.000124689,0,0.009503694,-0.009422829,0.003756377,,-0.002049719,1.593205575
24/12/2012,-0.005630402,-0.001993683,-0.000396612,-0.002852105,-0.005792277,-0.001799769,-0.002601272,-0.000137914,-0.002068947,-0.005230056,-0.003567164,0.001808728,,-0.002521789,1.589187846
26/12/2012,-0.007657513,-0.008759827,-0.000595751,-0.000572241,0.004812684,0.003597412,0.000521259,0.000498997,0.002418787,0.009463616,0.025855167,0.000996163,,0.002548229,1.593237461
27/12/2012,-0.000923605,-0.001550439,0.005759868,0.003720789,0.001512786,0.003354358,0.004171493,0.001622746,0.007928285,-0.000520765,0.001938786,0.002363508,,0.002448151,1.597137947
28/12/2012,-0.00609207,-0.009627225,-0.010268578,-0.009980025,-0.000251595,0.00570938,-0.000519553,-0.000872038,-0.004787941,-0.008858744,-0.00464399,-0.003847173,,-0.004503296,1.589945562
31/12/2012,0.016308181,0.021166205,0.014565205,0.014689107,0.012587684,-0.017273377,0,0.001621063,0.009278366,0.013669782,0.008553629,0.009218955,,0.008698733,1.603776074
02/01/2013,0.027731783,0.031782438,0.015732455,0.016462983,0.022625871,-0.013368326,0.010389167,-0.001743006,0.018726565,0.027489483,0.011179598,0.007097851,,0.014508905,1.627045109
03/01/2013,-0.000733663,-0.005208231,-0.010261285,-0.010053156,0.001458748,-0.013549938,-0.002055529,-0.001122477,-0.024732613,-0.024734913,-0.003049886,-0.012073305,,-0.008843021,1.612657116
04/01/2013,0.006973478,-0.003290712,0.007237799,0.005641956,0.0016993,0.003900225,0.002575808,0,0.002056185,-0.010351931,0.000764823,-0.004714606,,0.001041027,1.614335935
07/01/2013,-0.002759707,0.000300013,-0.003884203,-0.005049137,-0.007028159,0.000422572,0,0.001373471,-0.002051965,-0.005753205,0.001910558,-0.006295249,,-0.002401251,1.610459509
08/01/2013,-0.002663203,-0.001950809,-0.005849072,-0.00535666,-0.010739977,0.006585271,-0.002055627,0.000997327,0.00685397,0.00157822,0.002669846,0.007087781,,-0.000236911,1.610077974
09/01/2013,0.006125837,0.003758677,0.004510717,0.004818458,0.005428231,-0.000922691,0.001030328,0.000125097,-0.001021061,-0.003676608,-0.000760825,-0.000435925,,0.001581686,1.612624612
10/01/2013,0.002081196,0.00599104,0.012885406,0.013822295,0.011778924,-0.002771031,-0.000515032,0.000622835,0.014650777,0.015287363,0.005709931,0.009284006,,0.007402309,1.624561758
11/01/2013,-0.001557967,0.001339637,0.001349411,0.001669489,-0.002182647,0.00892349,0.0015443,0,-0.010073913,-0.010903527,-0.003028027,-0.005679702,,-0.001549955,1.622043761
