,TLT,TLT,TLT,TLT,TLT,BND,BND,BND,BND,BND,TIP,TIP,TIP,TIP,TIP,PHB,PHB,PHB,PHB,PHB,BWX,BWX,BWX,BWX,BWX,VCSH,VCSH,VCSH,VCSH,VCSH
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-10,85.54137345973776,86.17611592063169,85.47543133677169,86.06895446777344,13197400,64.44050313058975,64.53661346435547,64.41647707474596,64.53661346435547,1374900.0,92.09617431370044,92.24498346320604,92.03830443930067,92.2119140625,1542300,13.71471745817395,13.736036160617434,13.7076125794017,13.721823692321777,220700.0,26.856909771449402,27.00145281193651,26.838260490953406,26.978139877319336,352200.0,66.28356078635778,66.38312530517578,66.22548306621314,66.38312530517578,500500.0
2014-01-13,86.15133905575365,86.67066836274817,86.11836486796592,86.49755859375,9667400,64.57669760548097,64.68081873025582,64.55267153373129,64.624755859375,784400.0,92.17057214779955,92.35245069093305,92.13750274838044,92.25324249267578,650000,13.714717864990234,13.743142802424709,13.714717864990234,13.714717864990234,188200.0,27.03876953267455,27.062082479881994,26.97815444700411,27.057418823242188,254000.0,66.38314388697327,66.42462436726099,66.3333584486301,66.36654663085938,620200.0
2014-01-14,86.26677682142258,86.41515757563161,86.05244766774607,86.1019058227539,10343100,64.62472821516745,64.6407435526849,64.52060713493198,64.52861785888672,798700.0,92.10441861459458,92.19535155804425,91.9060022634092,91.93907165527344,586300,13.721821116717718,13.750246047973633,13.721821116717718,13.750246047973633,213600.0,27.099381805866713,27.118032874386692,26.954840471496354,26.97348976135254,410800.0,66.35824099377005,66.3748319165504,66.28356601626537,66.30016326904297,387100.0
2014-01-15,85.7639410058801,86.15138003519924,85.67326351862727,86.01123809814453,7507500,64.46456035831964,64.52863394514628,64.43252356490632,64.48858642578125,780600.0,91.78202994512738,91.94737696988756,91.74069791944538,91.85643768310547,809800,13.752388339863973,13.77378641288885,13.730988906330893,13.759521484375,347000.0,26.931513986833323,26.936177641258823,26.791634591339584,26.842924118041992,460400.0,66.22543853349627,66.29181483474078,66.2088476231814,66.25032806396484,424300.0
2014-01-16,86.43167667218506,86.61303169986293,86.32451519637,86.58830261230469,7137700,64.59267193096889,64.6327133178711,64.57665048789585,64.6327133178711,988200.0,91.99693253948335,92.09614070539784,91.88119283292028,91.93079376220703,506900,13.730991086337466,13.773788599690187,13.730991086337466,13.745257377624512,584900.0,26.89421953068558,26.93151988093788,26.833604460529262,26.908206939697266,451600.0,66.31673978669556,66.33333070587209,66.27525299376046,66.30844116210938,506100.0
2014-01-17,86.43992079375796,86.98397958128417,86.38221749372961,86.95101165771484,7588600,64.6247450551341,64.704833984375,64.58469753531683,64.704833984375,668600.0,91.93083047461401,92.1044464111328,91.80682810187699,92.10444641113281,392900,13.76665388331364,13.76665388331364,13.745255809332946,13.752388954162598,100100.0,26.889545075620553,26.89887060410408,26.800955223021106,26.82893180847168,314200.0,66.34991700547556,66.34991700547556,66.27524205651498,66.32502746582031,479300.0
2014-01-21,86.92624451741919,87.16530275566436,86.88503148342322,87.01692199707031,6436000,64.66478646455774,64.75288611984081,64.65678184890918,64.704833984375,2570400.0,91.98040099883475,92.07960285740829,91.84812344428211,91.93079376220703,1651400,13.795186594178091,13.795186594178091,13.752389085300333,13.766654014587402,167400.0,26.856911523992462,26.8895499903189,26.81961118190354,26.842924118041992,431200.0,66.37479674913152,66.37479674913152,66.30842043318385,66.31671905517578,767600.0
2014-01-22,86.86032322685726,87.17356877489605,86.75315547656953,86.80261993408203,4646700,64.63273091196228,64.66476769643911,64.58467879044298,64.59268951416016,1637900.0,91.77373504638672,91.93080678048464,91.74066565306562,91.77373504638672,1110400,13.773787159485074,13.780920304382747,13.738122795504989,13.766654014587402,830100.0,26.88022233044916,26.88022233044916,26.805619878455385,26.81028175354004,699400.0,66.33332035303282,66.33332035303282,66.2337621935203,66.25865173339844,665100.0
2014-01-23,87.28071952704808,88.27816563074481,87.28071952704808,88.03086853027344,12960600,64.69681370730318,64.8650022669979,64.69681370730318,64.7688980102539,1552800.0,92.00520683983996,92.30282504763389,91.99693791536198,92.17054748535156,669100,13.745255809332946,13.759522098992251,13.730989519673638,13.752388954162598,92000.0,26.99680077487312,27.127354679237122,26.95017310998344,27.10870361328125,1054600.0,66.34996311886793,66.36655404683722,66.27528811800804,66.29188537597656,966500.0
2014-01-24,88.36060451392758,88.60790161503476,88.19573349066967,88.59966278076172,11122200,64.8730144331806,64.9611140774151,64.86500370814305,64.93708801269531,1174900.0,92.30284834058611,92.44338855547092,92.22017799696816,92.43511962890625,780000,13.745257341758487,13.766655418124804,13.652527809143066,13.652527809143066,397700.0,27.038754370626705,27.11335682705533,27.038754370626705,27.090042114257812,514600.0,66.3250158082697,66.37479487883083,66.25034087243428,66.27523040771484,906900.0
2014-01-27,88.38534547953404,88.6985910320638,87.95668705061192,87.9814224243164,9218200,64.92908128225882,64.96912879951755,64.80094022573869,64.81695556640625,8599900.0,92.4434197269147,92.49302068834207,92.11273193359375,92.11273193359375,1517800,13.67392349243164,13.695322923432082,13.652524061431201,13.67392349243164,203200.0,27.094714220719165,27.1133652853104,27.03876280560887,27.07606315612793,282000.0,66.27525058229622,66.3167373737218,66.22547149658203,66.22547149658203,456900.0
2014-01-28,88.12978237391962,88.19572448730469,87.83302085153642,88.19572448730469,5661500,64.88103471303367,64.90506078129171,64.80895039786579,64.8730239868164,4081300.0,92.26977045278213,92.29457092285156,92.1209613250232,92.29457092285156,770700,13.709590973974793,13.730990409851074,13.681059753314772,13.730990409851074,115200.0,27.07606448368809,27.108702958991334,27.024774942879127,27.052751541137695,273000.0,66.23376732347316,66.41629907004344,66.23376732347316,66.39140319824219,1274600.0
2014-01-29,88.50897450398938,89.15195569337124,88.19572274256747,88.921142578125,11709400,64.96114140660512,65.06525643432315,64.91308925694996,65.01720428466797,3245200.0,92.44338983785379,92.70793872550684,92.31938116703515,92.64179992675781,633400,13.73098222388893,13.73098222388893,13.68105159711963,13.68818473815918,158500.0,27.094719757551115,27.173984130266497,27.043430208775852,27.080732345581055,313200.0,66.41627286382338,66.41627286382338,66.3001174945644,66.40797424316406,671700.0
2014-01-30,88.59140114915411,88.75626585250461,88.29463965177494,88.66558837890625,5956900,64.9691521350128,65.01720428466797,64.91308925694996,65.01720428466797,2204000.0,92.45167491476606,92.63355348942642,92.42687443773858,92.58394622802734,472400,13.730990409851074,13.738123555143169,13.695326043898959,13.730990409851074,204900.0,26.978145865477863,27.062073871658942,26.936181862387325,27.006120681762695,523600.0,66.40797424316406,66.44116239580848,66.39137700184543,66.40797424316406,508300.0
2014-01-31,89.19316872520011,89.36628485081646,88.90465233114902,89.25911712646484,14690900,65.04920753659563,65.13730717245339,65.04920753659563,65.10527038574219,3366900.0,92.74099237819547,92.81539378364809,92.64178419691672,92.76579284667969,737000,13.716724119266887,13.738123555143169,13.695326043898959,13.730990409851074,987000.0,26.842932002398122,27.052752046598975,26.842932002398122,27.043426513671875,323200.0,66.4162850874516,66.50755094152258,66.4162850874516,66.49925231933594,504700.0
2014-02-03,89.08224643737245,90.36322865296749,88.93348652079133,90.3467025756836,20780300,65.10605132819244,65.3147201538086,65.05789180259025,65.3147201538086,4118600.0,92.79885054829639,93.31967924286897,92.70791130375086,93.31141662597656,670600,13.752383146754326,13.759516288571769,13.63112245687317,13.659653663635254,620900.0,27.02710481914575,27.125045581755664,26.919836110698174,27.02243995666504,1219400.0,66.55330992452726,66.58654579692514,66.47853396595289,66.56993103027344,657000.0
2014-02-04,89.68557514807013,89.8095428364012,89.23103536453422,89.3880615234375,9573500,65.2505353707333,65.26658446810997,65.17829912435693,65.21040344238281,1923700.0,93.05516596784628,93.05516596784628,92.78235443737402,92.90635681152344,1405400,13.695324690225377,13.716722763478277,13.681058401051299,13.7024564743042,3393400.0,27.050418853759766,27.101721656935265,27.01310707722361,27.050418853759766,281800.0,66.55326850469596,66.56988960009791,66.52003265298262,66.5283432006836,682100.0
2014-02-05,88.99964400714651,89.07402084671034,88.43766254449102,88.56163024902344,10312200,65.20240106669273,65.21845629355563,65.07398986816406,65.07398986816406,1353800.0,92.82370823077235,92.84024608943348,92.47648888702912,92.50128936767578,796300,13.688191545638338,13.716722763478277,13.688191545638338,13.7024564743042,238600.0,27.097061554966807,27.139036421381245,27.055086688552365,27.12038230895996,941400.0,66.52832244696394,66.53663299207241,66.4535465582534,66.52001190185547,675900.0
2014-02-06,88.40458534268357,88.44590369860225,88.03268230786728,88.18144226074219,5708700,65.04988861083984,65.07396531877626,64.993707584564,65.04988861083984,2321400.0,92.48469947074848,92.51776885986328,92.35242191428925,92.51776885986328,353100,13.716724119266887,13.738123555143169,13.695326043898959,13.730990409851074,716800.0,27.15769117256827,27.26495987576233,27.101725279406953,27.12970733642578,1146400.0,66.52003806985871,66.58650977869834,66.4868022154389,66.56158447265625,773000.0
2014-02-07,87.98306318646816,88.61116121905182,87.96653711164608,88.25579071044922,7039200,65.07399168045721,65.1702985512171,65.04991496276725,65.13017272949219,921100.0,92.60871747494127,92.88153525082225,92.5673854620558,92.78233337402344,495500,13.730990939254154,13.788054743282666,13.716724648119925,13.773788452148438,459300.0,27.12037528675131,27.232307048791792,27.09239145667955,27.227643966674805,370000.0,66.60311326758797,66.66127441267382,66.56987742195471,66.6446533203125,388100.0
2014-02-10,88.10705706624157,88.52854461021968,88.07399860149255,88.50374603271484,4370500,65.1301317718679,65.17828517696617,65.09802746071196,65.17025756835938,1302200.0,92.7492810028831,92.90635277242484,92.68314220131641,92.86502075195312,411100,13.780919753560521,13.795186042785645,13.77378660894796,13.795186042785645,202400.0,27.71734045577611,27.71734045577611,27.139020608707142,27.194988250732422,525400.0,66.61974891375598,66.63636367223855,66.59482360648647,66.60313415527344,471700.0
2014-02-11,88.10708028866802,88.17319723559251,87.73518349642112,87.99137878417969,5904900,65.03382110595703,65.06592541823235,64.98566769917977,65.03382110595703,5401900.0,92.62526794308526,92.69966936081909,92.49299034621225,92.56739807128906,1149300,13.788050379030809,13.823714735069345,13.773784092412205,13.802316665649414,216600.0,27.227655911932704,27.255637975157416,27.143706164010453,27.21366310119629,291000.0,66.59482032707606,66.61974563311816,66.50342331219434,66.56158447265625,845200.0
2014-02-12,87.74339192004265,87.7764503741145,87.2888523633794,87.53678131103516,6723300,64.96965459766045,64.96965459766045,64.84927100267925,64.92150115966797,3057200.0,92.4433854241451,92.49298636716716,92.26150688994062,92.3359146118164,409000,13.816585476623327,13.823717260727665,13.780919753560521,13.795186042785645,148500.0,27.097064204670115,27.134375991408724,27.078410090424725,27.087738037109375,725000.0,66.55326636710589,66.56157691453994,66.49510521324822,66.53665161132812,650500.0
2014-02-13,88.09050453235801,88.20621228514251,87.85084175194608,88.03265380859375,6874600,65.0257815800813,65.08999019286473,65.01776009593614,65.08196258544922,3466300.0,92.54260699196364,92.68314722239907,92.49299973442953,92.65007781982422,375700,13.80231713980591,13.830848353515288,13.795183996251561,13.823715209960938,147600.0,27.209001320672314,27.28828620910644,27.209001320672314,27.288286209106445,297000.0,66.56990257443479,66.61975319217532,66.56159202511411,66.58651733398438,486500.0
2014-02-14,88.07398631109331,88.13183704001686,87.82605101270288,88.0822525024414,4989100,65.09808483599308,65.10611245167514,65.04190377277189,65.05795288085938,4205900.0,92.55912335257942,92.59219274972828,92.38551374805479,92.45991516113281,336700,13.833023217030933,13.847343444824219,13.81154424099309,13.847343444824219,215000.0,27.316256358937615,27.390878125577068,27.316256358937615,27.344240188598633,456000.0,66.61144264285464,66.61975319217532,66.56990257443479,66.58651733398438,743200.0
2014-02-18,88.14837395937285,88.59464743103311,88.11531549753563,88.28060150146484,4855800,65.09000580976598,65.18631875204926,65.07395671435467,65.14618682861328,2767900.0,92.55086826297122,92.78235407762084,92.5260677882375,92.633544921875,401700,13.847340658113144,13.854500770568848,13.818700208290322,13.854500770568848,174800.0,27.43285740095844,27.451513290405273,27.40487356678819,27.451513290405273,529800.0,66.62806693846892,66.6779175586014,66.56990576861699,66.65299224853516,581300.0
2014-02-19,88.57813087917553,88.57813087917553,87.85086355631093,87.9087142944336,5522500,65.21843650892122,65.29066663806783,65.07397012735488,65.09001922607422,1985600.0,92.76581764934147,92.76581764934147,92.37726005295569,92.45166778564453,500400,13.833029142354594,13.904628946338436,13.833029142354594,13.868829727172852,1384800.0,27.4841557786572,27.4841557786572,27.320921220109412,27.344240188598633,484600.0,66.67791000168971,66.70283530893106,66.61974883842946,66.62805938720703,422300.0
2014-02-20,87.86735402391047,88.12354914529581,87.3466975918275,87.69380187988281,5103200,65.04986440232784,65.08999019286473,64.97762818212891,65.08196258544922,1079500.0,92.3276255137265,92.45163415153085,92.07134562098113,92.17054748535156,512600,13.87598835592763,13.9189490573301,13.86882960467988,13.911788940429688,541900.0,27.278947591672967,27.418863188022307,27.115711246662627,27.2976016998291,176200.0,66.56989502103397,66.59482032707606,66.56158447265625,66.56158447265625,497400.0
2014-02-21,87.56165240639011,88.16495870215661,87.56165240639011,88.15669250488281,5250700,65.00978301776722,65.13017272949219,64.99373391373227,65.13017272949219,592600.0,92.14576715132733,92.37724662855389,92.14576715132733,92.3359146118164,292000,13.92610719396024,13.92610719396024,13.897466730431223,13.904626846313477,116700.0,27.269626681530735,27.37223052978516,27.260298735485097,27.372230529785156,311000.0,66.55327720164301,66.60313415527344,66.51173713589093,66.60313415527344,560600.0
2014-02-24,88.1814388684085,88.21449733502652,87.74342521992106,87.93350982666016,3816700,65.12212520641563,65.13015281761642,65.07397178575737,65.11409759521484,3138000.0,92.37724662855389,92.43511649786053,92.228437492145,92.3359146118164,354800,13.93326773331562,13.961908200522268,13.926108982166602,13.947587966918945,282600.0,27.390875762418418,27.414194728895787,27.330245026278785,27.400203704833984,246000.0,66.60312103298945,66.63635054340762,66.57818939154065,66.59481048583984,525600.0
2014-02-25,88.35500500547596,88.72690175276304,88.33847261811394,88.71863555908203,6225400,65.19435451903922,65.26658464233586,65.16225020092764,65.24250793457031,1424300.0,92.49298985574264,92.69966886925351,92.49298985574264,92.69140625,328700,13.961908200522268,13.961908200522268,13.926108982166602,13.947587966918945,141100.0,27.465510310077445,27.516813127687197,27.43752824892589,27.474838256835938,327400.0,66.60311326758797,66.65296386649315,66.58649217522665,66.6446533203125,567200.0
2014-02-26,88.68555911326663,89.18968963623047,88.62770837974244,89.18968963623047,7203900,65.22644281051949,65.38696437670534,65.22644281051949,65.37893676757812,987100.0,92.70794670554083,92.93942621374447,92.65834575588107,92.90635681152344,366100,13.969070572190596,13.98339080810547,13.947590218318282,13.983390808105469,301900.0,27.44684624751288,27.451511109065684,27.353570365937642,27.428192138671875,353200.0,66.63636337119515,66.70283508300781,66.62805916153707,66.70283508300781,522700.0
2014-02-27,89.48720729021878,89.71861021861204,89.33844736407212,89.67729187011719,5394700,65.45921325683594,65.45921325683594,65.38698312379695,65.45921325683594,670700.0,93.00553534465793,93.13781291133871,92.93939656131754,93.03860473632812,317300,13.98339080810547,13.997709678367482,13.976230690148032,13.983390808105469,210300.0,27.465499825628047,27.54944953528431,27.34890320434138,27.54478645324707,192200.0,66.71943657760782,66.7859019308009,66.70281548499243,66.7443618774414,624000.0
2014-02-28,89.48723662399573,89.86739960315246,89.07401517205244,89.7269058227539,8462600,65.40302127907468,65.41104888916016,65.32276354803693,65.41104888916016,2445800.0,92.98902620051912,93.22050569062482,92.83194812908609,93.1708984375,928000,13.990545898953984,14.012024879455566,13.983385783569332,14.012024879455566,318400.0,27.628743882510868,27.670718749066985,27.549457232738764,27.647397994995117,268400.0,66.74435845189939,66.7526626586914,66.65296146447403,66.7526626586914,546700.0
2014-03-03,90.20159798434292,90.45013541409459,90.00277183288321,90.32586669921875,11089400,65.50113744216692,65.57352032920952,65.43679300731368,65.54939270019531,1398800.0,93.36931244696778,93.62559240340885,93.36104352043465,93.60079193115234,7719800,13.890307518530646,13.990547781753381,13.890307518530646,13.954747200012207,1898700.0,27.80806451902554,27.83141658467388,27.588551182304634,27.621244430541992,1069800.0,66.74350658894114,66.8100768769236,66.72686719119157,66.73518371582031,492700.0
2014-03-04,89.76251208324173,89.76251208324173,88.94234875642617,88.96720123291016,8068100,65.4448401478151,65.45287860031794,65.31615127309028,65.3241958618164,1083400.0,93.27012469303251,93.27012469303251,92.97250634603833,92.99730682373047,933100,14.004861273352146,14.019181500552126,13.983382298204209,13.9905424118042,502700.0,27.752009130571874,27.752009130571874,27.55584969976453,27.588542938232422,308800.0,66.6935931925223,66.72687834207589,66.65198516845703,66.65198516845703,530100.0
2014-03-05,88.92576656196294,89.29028636563443,88.80978413726167,89.1577377319336,4798500,65.30810507860194,65.41266632080078,65.25984981987826,65.41266632080078,1623500.0,92.93940730129368,93.13782367424363,92.86500589194415,93.12955474853516,1138100,13.997697830200195,14.00485794209705,13.976218860161337,13.997697830200195,439500.0,27.63058561313101,27.63058561313101,27.555857934067273,27.621244430541992,253000.0,66.67690848215486,66.67690848215486,66.60202170078777,66.64362335205078,628300.0
2014-03-06,88.44528050327975,88.61925415970508,88.24644804973468,88.27958679199219,7418200,65.25987564639946,65.29204787702176,65.2116203685788,65.2518310546875,1739100.0,92.782354423162,93.00556500394029,92.75754764099237,92.8980941772461,308800,13.997704690809769,13.997704690809769,13.961905479431152,13.961905479431152,143700.0,27.761358323425387,27.761358323425387,27.630585331807428,27.663278579711914,260400.0,66.60210497639046,66.64370667966996,66.56881980466844,66.61042785644531,797800.0
2014-03-07,87.51744350235074,87.95652092086098,87.48430474918024,87.72455596923828,8270300,65.06683670452392,65.10704738340561,65.0346644796839,65.05879211425781,1926100.0,92.64179138814694,92.7740689734532,92.60045937324554,92.69966125488281,426400,13.947582495470645,13.961902723456335,13.918943405151367,13.918943405151367,297300.0,27.574538001397798,27.64926567423431,27.555855637776602,27.644594192504883,301800.0,66.56877709372543,66.56877709372543,66.50220679299332,66.53549194335938,646900.0
2014-03-10,87.76593409262324,87.90676897791384,87.63337915077268,87.8487777709961,3744300,65.06682680349303,65.10703747625597,65.05073762540903,65.0989990234375,2006400.0,92.6831426983968,92.77408197420287,92.6500732974361,92.74101257324219,358600,13.940422381477799,13.940422381477799,13.911783291158521,13.918943405151367,382500.0,27.504479137926758,27.663275660267853,27.504479137926758,27.653934478759766,371800.0,66.5604476928711,66.57709344066869,66.51884602036247,66.5604476928711,756500.0
2014-03-11,87.799102534021,88.09733861295491,87.633408800647,88.08077239990234,3815700,65.0989946007025,65.12312222996577,65.05073320595284,65.09095001220703,2263600.0,92.65831666455561,92.78232530711439,92.59217788087872,92.7161865234375,510000,13.918943405151367,13.933262267484952,13.911783291158521,13.918943405151367,161900.0,27.63991865670113,27.63991865670113,27.57453217948051,27.60722541809082,248400.0,66.56874735971627,66.58538675322039,66.52713935322026,66.54378509521484,486000.0
2014-03-12,88.57784231321608,88.85951850397382,88.46185985836577,88.6938247680664,6430500,65.1954965486769,65.24375793708325,65.15528588393097,65.22766876220703,2303700.0,92.89808789948172,93.03862811889462,92.81541124585708,92.91461944580078,435500,13.918941177867431,13.940420150756836,13.911781065020334,13.940420150756836,168900.0,27.649266185034925,27.709982977101372,27.625914120901147,27.639925003051758,914600.0,66.58545921628077,66.63539014811248,66.58545921628077,66.61042785644531,397400.0
2014-03-13,88.39556050421307,89.9116246298595,88.35414182090615,89.88677215576172,11815500,65.15531282843283,65.43681214295556,65.15531282843283,65.42072296142578,2204100.0,92.71620031193508,93.31143683886589,92.66659306312917,93.2948989868164,543000,13.933260136336491,13.933260136336491,13.890300824602324,13.8974609375,122200.0,27.695966956893322,27.808059345458837,27.686625776042188,27.73333168029785,364400.0,66.54379383573541,66.60204124338634,66.5188315679552,66.56875610351562,3400700.0
2014-03-14,90.27616461597066,90.28445088271138,89.7376710480755,89.90335845947266,9232800,65.47702509766161,65.4931081420177,65.37246383256128,65.38050842285156,1835300.0,93.40237474806912,93.45197568881294,93.1956957518467,93.27836608886719,391100,13.913999894012312,13.935559966264275,13.870877007891876,13.878064155578613,1181500.0,27.766027557627247,27.84075522988037,27.766027557627247,27.803390502929688,177600.0,66.5687950429629,66.61040307926277,66.55215563753997,66.57711791992188,606500.0
2014-03-17,89.62169509049718,89.72111133688152,89.19918394407631,89.2323226928711,7381900,65.3563824153425,65.38051005058956,65.27595491911067,65.29203796386719,2693700.0,93.1460858620196,93.21222465269717,93.03034613200496,93.06341552734375,430500,13.899622219792162,13.92118365761103,13.885247927912916,13.892435073852539,683700.0,27.80338603302458,27.90613723397157,27.76602309372892,27.8500919342041,458800.0,66.67693679816892,66.67693679816892,66.56044196757696,66.5937271118164,453100.0
2014-03-18,89.20748773084071,89.5968602049355,89.14121022023494,89.55543518066406,4819500,65.30811054842327,65.38049957879481,65.29202750624273,65.36441040039062,1487900.0,93.07996853693245,93.24531555175781,93.00556711076881,93.24531555175781,542200,13.913993742860589,13.928366661071776,13.892432309332332,13.928366661071777,667400.0,27.82674329294374,27.901470962363284,27.812730630044456,27.87344741821289,210200.0,66.59375732534481,66.6270424846857,66.56047216600393,66.57711791992188,945900.0
2014-03-19,89.4063088471962,89.45602013760333,88.48672898180082,88.85953521728516,11557600,65.3483360015936,65.35638059185972,65.02661988941777,65.05879211425781,2357300.0,93.10477387626973,93.17917530127994,92.31112713944292,92.38552856445312,560100,13.935561280412804,13.942748428777303,13.892439761034186,13.921188354492188,329300.0,27.831411251294522,27.906138916038074,27.51381823072241,27.51848793029785,897200.0,66.60206387551258,66.61870327685655,66.37739069216163,66.41899871826172,700800.0
2014-03-20,88.71866887287476,89.16603243673707,88.63582517302675,88.70210266113281,5224400,65.0668087164363,65.07485330324208,64.9944197076278,65.0024642944336,826700.0,92.12923028455734,92.1622996804428,92.03002209690095,92.09616088867188,643100,13.928374132048303,13.935561280412804,13.892439761034186,13.921188354492188,420100.0,27.509151727615127,27.980869832061796,27.397059326651018,27.485797882080078,258200.0,66.43566180526918,66.45230756104114,66.40238299071667,66.4273452758789,651000.0
2014-03-21,88.9837727906946,89.73765862492529,88.95063404888893,89.66310119628906,8986200,65.0587806058259,65.19550793504159,65.03465297552,65.18746948242188,1149700.0,92.22015649792824,92.47643639560093,92.20361864865433,92.44336700439453,300500,13.928369432742729,13.935556578682352,13.885247927912916,13.892435073852539,301100.0,27.5044794136423,27.611900329589844,27.49046853206382,27.611900329589844,445400.0,66.41064041468076,66.46888781105106,66.39400102221356,66.4605712890625,585900.0
2014-03-24,89.51399307043843,90.37557520073787,89.43114304355956,90.30101776123047,7536400,65.10705402976137,65.2357429422585,65.08292639272443,65.19552612304688,4480700.0,92.3028706763667,92.6418210594236,92.28633281923547,92.55915069580078,352200,13.928366661071776,13.935553805581195,13.906806598351169,13.928366661071777,412900.0,27.686623249212314,27.709977090032783,27.54650911252904,27.70063591003418,504800.0,66.4023666381836,66.42732891719851,66.36908148333232,66.4023666381836,501200.0
2014-03-25,89.81222699296909,90.15188805294996,89.61339453190955,89.96134185791016,5032000,65.17136825444123,65.2598403066865,65.14724062859658,65.17941284179688,1477200.0,92.50951654714744,92.59218688110857,92.42684621318632,92.53431701660156,369700,13.935552089094463,13.95711351996693,13.913992029029478,13.949926376342773,392700.0,27.583878906087026,27.728662768576058,27.583878906087026,27.686628341674805,414600.0,66.40233452536094,66.42729679230386,66.36904938660669,66.38568878173828,1885000.0
2014-03-26,89.92818499442308,90.69864319006993,89.87019378918373,90.6655044555664,7147200,65.25181538947274,65.38050428106715,65.2276877563548,65.35637664794922,3725100.0,92.55084805742219,92.85673522949217,92.53431651365669,92.85673522949219,376300,13.98586244633948,13.98586244633948,13.928366661071776,13.928366661071777,86900.0,27.80805602611802,27.80805602611802,27.65392923294397,27.747339248657227,307600.0,66.3940002239589,66.50217214492034,66.38567735358033,66.4522476196289,2493900.0
2014-03-27,90.83121394707358,91.4525511491854,90.6489540231631,91.12117004394531,9772200,65.33225700791135,65.44485673372046,65.30812323561669,65.42072296142578,2935700.0,92.83196166200612,93.03864070935033,92.77409178104351,92.88983154296875,230500,13.942740950090615,13.964302383618872,13.921180887370008,13.928366661071777,90000.0,27.611899618333098,27.794048200754265,27.611899618333098,27.756685256958008,231200.0,66.41067232124854,66.54381291891293,66.41067232124854,66.50220489501953,550300.0
2014-03-28,91.01347485593148,91.03832733299387,90.3175738953394,90.60753631591797,6027000,65.44485128629657,65.44485128629657,65.25986253145103,65.30007934570312,1387200.0,92.93943620095875,92.93943620095875,92.55914749556669,92.65835571289062,303400,13.94992872699213,13.964303016662598,13.935554437321663,13.964303016662598,85200.0,27.74734486319175,27.822072534553545,27.67261719182995,27.70998191833496,181000.0,66.47727966308594,66.50224195193442,66.45231737423745,66.47727966308594,498000.0
2014-03-31,90.08559252756574,92.01588128666467,89.75421147938992,90.38383483886719,7488400,65.22769030729422,65.32420697976464,65.19551808313743,65.30007934570312,2791900.0,92.44338624337833,92.67486572265625,92.3937852999167,92.67486572265625,407700,14.00023858262703,14.00023858262703,13.957117080688478,13.957117080688477,269500.0,27.635250172185,27.836081106364162,27.499807503963762,27.73333168029785,733200.0,66.48557660166763,66.5521469116211,66.46061432255863,66.5521469116211,478600.0
2014-04-01,89.9187217416597,90.00177859360554,89.56987282455658,89.61140441894531,9067300,65.25168513645784,65.27586935738833,65.20331054398115,65.22750091552734,2824000.0,92.51781743032795,92.53434897989365,92.33593884838352,92.35247039794922,6684900,13.971493464122585,13.99305353291701,13.96430631758843,13.978680610656738,417700.0,27.732393864891414,27.872741418254098,27.65754266924151,27.72771644592285,487400.0,66.53380661284085,66.56714512113332,66.47546581299659,66.50880432128906,1148500.0
2014-04-02,89.1961457539635,89.32904183411797,89.01341681216805,89.09647369384766,6887200,65.17911158514356,65.20329580060567,65.06624781257753,65.09849548339844,3058800.0,92.17056768344139,92.29457634842079,92.09616626885938,92.14576721191406,867400,14.000237370031055,14.000237370031055,13.957115871827364,13.964303016662598,919600.0,27.774500851080184,27.774500851080184,27.568660486386502,27.587373733520508,334200.0,66.46708679199219,66.51709134289324,66.45875058061995,66.46708679199219,509100.0
2014-04-03,89.30407230135354,89.65292116066337,89.23763063290313,89.48680114746094,4937400,65.13075352482772,65.19524887673897,65.0985058488721,65.15493774414062,1978900.0,92.22017940059969,92.3689885443141,92.20364154721864,92.25324249267578,1901600,13.985866386382856,13.985866386382856,13.96430631758843,13.978680610656738,85100.0,27.451706988249253,27.507844948369762,27.42363711589221,27.47509765625,275800.0,66.49214520412536,66.5421497972433,66.46714290756638,66.47547912597656,374800.0
2014-04-04,89.59479898631203,90.27587533706739,89.57818381319281,90.0848388671875,8977500,65.25171278232374,65.38876085940491,65.25171278232374,65.34844970703125,936500.0,92.42685469800537,92.75753606420655,92.42685469800537,92.67486572265625,410200,14.007427825985317,14.007427825985317,13.971493464122585,13.978680610656738,318100.0,27.61544117694676,27.690292379147344,27.461061353167672,27.65754508972168,520200.0,66.62547446465098,66.66714282384893,66.5921359620911,66.63380432128906,417300.0
2014-04-07,90.21774987787123,90.77423786991781,90.20113470199445,90.6247329711914,7562500,65.37263253709921,65.50162330143569,65.37263253709921,65.46937561035156,1099400.0,92.79062158206627,92.96423122168451,92.75755217823271,92.81542205810547,583400,14.007431288935978,14.007431288935978,13.97868406650044,14.000244140625,189800.0,27.662221854983635,27.769820337123978,27.662221854983635,27.76046371459961,229600.0,66.71716257989308,66.71716257989308,66.67548785651475,66.69215393066406,472000.0
